id	cluster_id	cluster_name	select	label
A0ABM1XWJ9	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK0	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK1	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK2	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK3	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK4	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK5	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK6	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK8	1	U-01	albopictus	Ae. albopictus
A0ABM1XWK9	1	U-01	albopictus	Ae. albopictus
A0ABM1XWL0	1	U-01	albopictus	Ae. albopictus
A0ABM1XWL1	1	U-01	albopictus	Ae. albopictus
A0ABM1XWL5	1	U-01	albopictus	Ae. albopictus
A0ABM1XWM2	1	U-01	albopictus	Ae. albopictus
A0ABM1XWM3	1	U-01	albopictus	Ae. albopictus
A0ABM1XWM5	1	U-01	albopictus	Ae. albopictus
A0ABM1XWM6	1	U-01	albopictus	Ae. albopictus
A0ABM1XWS5	1	U-01	albopictus	Ae. albopictus
A0ABM1XWV9	1	U-01	albopictus	Ae. albopictus
A0ABM1XX84	1	U-01	albopictus	Ae. albopictus
A0ABM1XXC0	1	U-01	albopictus	Ae. albopictus
A0ABM1XXC2	1	U-01	albopictus	Ae. albopictus
A0ABM1XXC6	1	U-01	albopictus	Ae. albopictus
A0ABM1XXC7	1	U-01	albopictus	Ae. albopictus
A0ABM1XXH3	1	U-01	albopictus	Ae. albopictus
A0ABM1XXH9	1	U-01	albopictus	Ae. albopictus
A0ABM1XXN4	1	U-01	albopictus	Ae. albopictus
A0ABM1XXT2	1	U-01	albopictus	Ae. albopictus
A0ABM1XXT5	1	U-01	albopictus	Ae. albopictus
A0ABM1XXU7	1	U-01	albopictus	Ae. albopictus
A0ABM1XXV2	1	U-01	albopictus	Ae. albopictus
A0ABM1XXV3	1	U-01	albopictus	Ae. albopictus
A0ABM1XXV4	1	U-01	albopictus	Ae. albopictus
A0ABM1XXX8	1	U-01	albopictus	Ae. albopictus
A0ABM1XXY1	1	U-01	albopictus	Ae. albopictus
A0ABM1XY29	1	U-01	albopictus	Ae. albopictus
A0ABM1XY30	1	U-01	albopictus	Ae. albopictus
A0ABM1XY31	1	U-01	albopictus	Ae. albopictus
A0ABM1XY32	1	U-01	albopictus	Ae. albopictus
A0ABM1XY33	1	U-01	albopictus	Ae. albopictus
A0ABM1XY34	1	U-01	albopictus	Ae. albopictus
A0ABM1XY35	1	U-01	albopictus	Ae. albopictus
A0ABM1XY36	1	U-01	albopictus	Ae. albopictus
A0ABM1XY37	1	U-01	albopictus	Ae. albopictus
A0ABM1XY38	1	U-01	albopictus	Ae. albopictus
A0ABM1XY39	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQT5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQT7	2	U-02	albopictus	Ae. albopictus
A0ABM1ZQU2	2	U-02	albopictus	Ae. albopictus
A0ABM1ZQU3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQU6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQV1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQV2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQV3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQV8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQV9	2	U-02	albopictus	Ae. albopictus
A0ABM1ZQW0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQW1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQX1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQX4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQX7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQX9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQY2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQY4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQY5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZQZ1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR02	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR03	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR04	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR05	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR18	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR20	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR25	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR28	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR30	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR31	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR33	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR38	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR41	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR56	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR60	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR63	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR65	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR73	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR75	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR79	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR80	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR82	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR83	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR84	2	U-02	albopictus	Ae. albopictus
A0ABM1ZR85	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR86	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR87	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR89	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR91	1	U-01	albopictus	Ae. albopictus
A0ABM1ZR95	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRA0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRA2	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRA5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRA6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRA7	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRA8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRB3	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRC0	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRC2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRC6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRC8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRC9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRD7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRE0	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRE1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRE2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRE6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRE8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRE9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRF9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRG0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRG2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRG4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRG5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRG8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRG9	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRH0	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRH2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRH4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRH8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRI0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRI3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRI5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRI9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRJ9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRL0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRL4	2	U-02	albopictus	Ae. albopictus
A0ABM1ZRL6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRL9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRM0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRM1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRM5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRN3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZRP6	1	U-01	albopictus	Ae. albopictus
A0ABM2A4Y1	2	U-02	albopictus	Ae. albopictus
A0ABM2A4Y2	1	U-01	albopictus	Ae. albopictus
A0ABM2A4Z3	1	U-01	albopictus	Ae. albopictus
A0ABM2A4Z4	1	U-01	albopictus	Ae. albopictus
A0ABM2A4Z5	1	U-01	albopictus	Ae. albopictus
A0ABM2A4Z7	1	U-01	albopictus	Ae. albopictus
A0ABM2A4Z8	1	U-01	albopictus	Ae. albopictus
A0ABM2A504	1	U-01	albopictus	Ae. albopictus
A0ABM2A511	1	U-01	albopictus	Ae. albopictus
A0ABM2A512	1	U-01	albopictus	Ae. albopictus
A0ABM2A514	1	U-01	albopictus	Ae. albopictus
A0ABM2A520	1	U-01	albopictus	Ae. albopictus
A0ABM2A523	0	unassigned	albopictus	Ae. albopictus
A0ABM2A524	1	U-01	albopictus	Ae. albopictus
A0ABM2A525	2	U-02	albopictus	Ae. albopictus
A0ABM2A531	1	U-01	albopictus	Ae. albopictus
A0ABM2A533	1	U-01	albopictus	Ae. albopictus
A0ABM2A534	1	U-01	albopictus	Ae. albopictus
A0ABM2A535	1	U-01	albopictus	Ae. albopictus
A0ABM2A536	1	U-01	albopictus	Ae. albopictus
A0ABM2A538	1	U-01	albopictus	Ae. albopictus
A0ABM2A539	2	U-02	albopictus	Ae. albopictus
A0ABM2A540	1	U-01	albopictus	Ae. albopictus
A0ABM2A542	1	U-01	albopictus	Ae. albopictus
A0ABM2A543	1	U-01	albopictus	Ae. albopictus
A0ABM2A545	1	U-01	albopictus	Ae. albopictus
A0ABM2A546	1	U-01	albopictus	Ae. albopictus
A0ABM2A551	1	U-01	albopictus	Ae. albopictus
A0ABM2A554	1	U-01	albopictus	Ae. albopictus
A0ABM2A555	2	U-02	albopictus	Ae. albopictus
A0ABM2A558	1	U-01	albopictus	Ae. albopictus
A0ABM2A564	2	U-02	albopictus	Ae. albopictus
A0ABM2A572	1	U-01	albopictus	Ae. albopictus
A0ABM2A574	1	U-01	albopictus	Ae. albopictus
A0ABM2A575	1	U-01	albopictus	Ae. albopictus
A0ABM2A577	2	U-02	albopictus	Ae. albopictus
A0ABM2A578	1	U-01	albopictus	Ae. albopictus
A0ABM2A580	1	U-01	albopictus	Ae. albopictus
A0ABM2A586	2	U-02	albopictus	Ae. albopictus
A0ABM2A588	1	U-01	albopictus	Ae. albopictus
A0ABM2A589	1	U-01	albopictus	Ae. albopictus
A0ABM2A590	1	U-01	albopictus	Ae. albopictus
A0ABM2A596	1	U-01	albopictus	Ae. albopictus
A0ABM2A5A2	1	U-01	albopictus	Ae. albopictus
A0ABM2A5A4	2	U-02	albopictus	Ae. albopictus
A0ABM2A5A5	1	U-01	albopictus	Ae. albopictus
A0ABM2A5A6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5A7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B0	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B1	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B3	2	U-02	albopictus	Ae. albopictus
A0ABM2A5B4	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B5	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5B8	2	U-02	albopictus	Ae. albopictus
A0ABM2A5B9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5C0	1	U-01	albopictus	Ae. albopictus
A0ABM2A5C2	1	U-01	albopictus	Ae. albopictus
A0ABM2A5C3	1	U-01	albopictus	Ae. albopictus
A0ABM2A5C9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5D1	1	U-01	albopictus	Ae. albopictus
A0ABM2A5D2	1	U-01	albopictus	Ae. albopictus
A0ABM2A5D3	2	U-02	albopictus	Ae. albopictus
A0ABM2A5D4	2	U-02	albopictus	Ae. albopictus
A0ABM2A5D6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5D9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5E1	2	U-02	albopictus	Ae. albopictus
A0ABM2A5E3	1	U-01	albopictus	Ae. albopictus
A0ABM2A5E4	1	U-01	albopictus	Ae. albopictus
A0ABM2A5E6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5E7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5E9	2	U-02	albopictus	Ae. albopictus
A0ABM2A5F2	1	U-01	albopictus	Ae. albopictus
A0ABM2A5F3	2	U-02	albopictus	Ae. albopictus
A0ABM2A5G6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5G9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5H4	1	U-01	albopictus	Ae. albopictus
A0ABM2A5H6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5H7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5I0	2	U-02	albopictus	Ae. albopictus
A0ABM2A5I1	1	U-01	albopictus	Ae. albopictus
A0ABM2A5I4	1	U-01	albopictus	Ae. albopictus
A0ABM2A5I7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5I8	1	U-01	albopictus	Ae. albopictus
A0ABM2A5J0	1	U-01	albopictus	Ae. albopictus
A0ABM2A5J1	1	U-01	albopictus	Ae. albopictus
A0ABM2A5J4	2	U-02	albopictus	Ae. albopictus
A0ABM2A5J6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5J7	2	U-02	albopictus	Ae. albopictus
A0ABM2A5J9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5K0	1	U-01	albopictus	Ae. albopictus
A0ABM2A5K2	1	U-01	albopictus	Ae. albopictus
A0ABM2A5K3	1	U-01	albopictus	Ae. albopictus
A0ABM2A5K4	2	U-02	albopictus	Ae. albopictus
A0ABM2A5K7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5K9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5L7	2	U-02	albopictus	Ae. albopictus
A0ABM2A5M3	1	U-01	albopictus	Ae. albopictus
A0ABM2A5M5	1	U-01	albopictus	Ae. albopictus
A0ABM2A5M6	1	U-01	albopictus	Ae. albopictus
A0ABM2A5N0	1	U-01	albopictus	Ae. albopictus
A0ABM2A5N1	1	U-01	albopictus	Ae. albopictus
A0ABM2A5N2	1	U-01	albopictus	Ae. albopictus
A0ABM2A5N3	1	U-01	albopictus	Ae. albopictus
A0ABM2A5N4	1	U-01	albopictus	Ae. albopictus
A0ABM2A5N8	1	U-01	albopictus	Ae. albopictus
A0ABM2A5P4	1	U-01	albopictus	Ae. albopictus
A0ABM2A5P5	1	U-01	albopictus	Ae. albopictus
A0ABM2A5P7	1	U-01	albopictus	Ae. albopictus
A0ABM2A5P8	1	U-01	albopictus	Ae. albopictus
A0ABM2A5P9	1	U-01	albopictus	Ae. albopictus
A0ABM2A5Q0	1	U-01	albopictus	Ae. albopictus
A0ABM1YCD5	1	U-01	albopictus	Ae. albopictus
A0ABM1YCE4	1	U-01	albopictus	Ae. albopictus
A0ABM1YCE9	1	U-01	albopictus	Ae. albopictus
A0ABM1YCR4	1	U-01	albopictus	Ae. albopictus
A0ABM1YCT9	1	U-01	albopictus	Ae. albopictus
A0ABM1YCU4	1	U-01	albopictus	Ae. albopictus
A0ABM1YCV5	1	U-01	albopictus	Ae. albopictus
A0ABM1YCY7	1	U-01	albopictus	Ae. albopictus
A0ABM1YCZ0	1	U-01	albopictus	Ae. albopictus
A0ABM1YD44	1	U-01	albopictus	Ae. albopictus
A0ABM1YD53	1	U-01	albopictus	Ae. albopictus
A0ABM1YD54	1	U-01	albopictus	Ae. albopictus
A0ABM1YD55	1	U-01	albopictus	Ae. albopictus
A0ABM1YD57	1	U-01	albopictus	Ae. albopictus
A0ABM1YD62	1	U-01	albopictus	Ae. albopictus
A0ABM1YD67	1	U-01	albopictus	Ae. albopictus
A0ABM1YD99	1	U-01	albopictus	Ae. albopictus
A0ABM1YDA3	1	U-01	albopictus	Ae. albopictus
A0ABM1YDB0	1	U-01	albopictus	Ae. albopictus
A0ABM1YDE0	1	U-01	albopictus	Ae. albopictus
A0ABM1YDI9	1	U-01	albopictus	Ae. albopictus
A0ABM1YDN0	1	U-01	albopictus	Ae. albopictus
A0ABM1YDN3	1	U-01	albopictus	Ae. albopictus
A0ABM1YDQ7	1	U-01	albopictus	Ae. albopictus
A0ABM1YDT9	1	U-01	albopictus	Ae. albopictus
A0ABM1YDU3	1	U-01	albopictus	Ae. albopictus
A0ABM1YDX0	1	U-01	albopictus	Ae. albopictus
A0ABM1YE20	1	U-01	albopictus	Ae. albopictus
A0ABM1YE23	1	U-01	albopictus	Ae. albopictus
A0ABM1YE30	1	U-01	albopictus	Ae. albopictus
A0ABM1YE34	1	U-01	albopictus	Ae. albopictus
A0ABM1YEC9	1	U-01	albopictus	Ae. albopictus
A0ABM1YEK3	2	U-02	albopictus	Ae. albopictus
A0ABM1YEW8	1	U-01	albopictus	Ae. albopictus
A0ABM1YEX2	1	U-01	albopictus	Ae. albopictus
A0ABM1YF95	1	U-01	albopictus	Ae. albopictus
A0ABM1YFF2	1	U-01	albopictus	Ae. albopictus
A0ABM1YFF5	1	U-01	albopictus	Ae. albopictus
A0ABM1YFL1	1	U-01	albopictus	Ae. albopictus
A0ABM1YFL2	1	U-01	albopictus	Ae. albopictus
A0ABM1YFR2	1	U-01	albopictus	Ae. albopictus
A0ABM1YFX5	1	U-01	albopictus	Ae. albopictus
A0ABM1YGI6	1	U-01	albopictus	Ae. albopictus
A0ABM1YGL6	1	U-01	albopictus	Ae. albopictus
A0ABM1YGL9	1	U-01	albopictus	Ae. albopictus
A0ABM1YGS0	1	U-01	albopictus	Ae. albopictus
A0ABM1YH91	1	U-01	albopictus	Ae. albopictus
A0ABM1YH93	1	U-01	albopictus	Ae. albopictus
A0ABM1YHA1	1	U-01	albopictus	Ae. albopictus
A0ABM1YHC9	1	U-01	albopictus	Ae. albopictus
A0ABM1YHF0	1	U-01	albopictus	Ae. albopictus
A0ABM1YHI6	1	U-01	albopictus	Ae. albopictus
A0ABM1YHQ1	1	U-01	albopictus	Ae. albopictus
A0ABM1YHS0	1	U-01	albopictus	Ae. albopictus
A0ABM1YHW7	1	U-01	albopictus	Ae. albopictus
A0ABM1YHX7	1	U-01	albopictus	Ae. albopictus
A0ABM1YHY2	1	U-01	albopictus	Ae. albopictus
A0ABM1YI41	1	U-01	albopictus	Ae. albopictus
A0ABM1YI78	1	U-01	albopictus	Ae. albopictus
A0ABM1YIA4	1	U-01	albopictus	Ae. albopictus
A0ABM1YIF6	1	U-01	albopictus	Ae. albopictus
A0ABM1YIH6	2	U-02	albopictus	Ae. albopictus
A0ABM1YII1	2	U-02	albopictus	Ae. albopictus
A0ABM1YIJ0	1	U-01	albopictus	Ae. albopictus
A0ABM1YIY4	1	U-01	albopictus	Ae. albopictus
A0ABM1YIY6	1	U-01	albopictus	Ae. albopictus
A0ABM1YIY7	1	U-01	albopictus	Ae. albopictus
A0ABM1YIY8	1	U-01	albopictus	Ae. albopictus
A0ABM1YIZ0	1	U-01	albopictus	Ae. albopictus
A0ABM1YIZ1	1	U-01	albopictus	Ae. albopictus
A0ABM1YIZ6	1	U-01	albopictus	Ae. albopictus
A0ABM1YJ02	1	U-01	albopictus	Ae. albopictus
A0ABM1YJ13	1	U-01	albopictus	Ae. albopictus
A0ABM1YJ38	1	U-01	albopictus	Ae. albopictus
A0ABM1YJ53	1	U-01	albopictus	Ae. albopictus
A0ABM1YJ98	2	U-02	albopictus	Ae. albopictus
A0ABM1YJI7	1	U-01	albopictus	Ae. albopictus
A0ABM1YJJ5	1	U-01	albopictus	Ae. albopictus
A0ABM1YJJ8	1	U-01	albopictus	Ae. albopictus
A0ABM1YJJ9	1	U-01	albopictus	Ae. albopictus
A0ABM1YJN8	1	U-01	albopictus	Ae. albopictus
A0ABM1YJP2	1	U-01	albopictus	Ae. albopictus
A0ABM1YJR3	1	U-01	albopictus	Ae. albopictus
A0ABM1YJU1	1	U-01	albopictus	Ae. albopictus
A0ABM1YK24	1	U-01	albopictus	Ae. albopictus
A0ABM1YK28	1	U-01	albopictus	Ae. albopictus
A0ABM1YK29	1	U-01	albopictus	Ae. albopictus
A0ABM1YK31	1	U-01	albopictus	Ae. albopictus
A0ABM1YK34	1	U-01	albopictus	Ae. albopictus
A0ABM1YK44	1	U-01	albopictus	Ae. albopictus
A0ABM1YK72	1	U-01	albopictus	Ae. albopictus
A0ABM1YK77	1	U-01	albopictus	Ae. albopictus
A0ABM1YK79	1	U-01	albopictus	Ae. albopictus
A0ABM1YK84	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5W9	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Y0	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Y3	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Y5	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Y9	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Z0	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Z2	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Z3	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Z5	1	U-01	albopictus	Ae. albopictus
A0ABM1Y5Z7	2	U-02	albopictus	Ae. albopictus
A0ABM1Y5Z9	1	U-01	albopictus	Ae. albopictus
A0ABM1Y601	1	U-01	albopictus	Ae. albopictus
A0ABM1Y603	1	U-01	albopictus	Ae. albopictus
A0ABM1Y610	1	U-01	albopictus	Ae. albopictus
A0ABM1Y616	1	U-01	albopictus	Ae. albopictus
A0ABM1Y617	1	U-01	albopictus	Ae. albopictus
A0ABM1Y621	1	U-01	albopictus	Ae. albopictus
A0ABM1Y623	2	U-02	albopictus	Ae. albopictus
A0ABM1Y624	2	U-02	albopictus	Ae. albopictus
A0ABM1Y626	1	U-01	albopictus	Ae. albopictus
A0ABM1Y628	1	U-01	albopictus	Ae. albopictus
A0ABM1Y630	1	U-01	albopictus	Ae. albopictus
A0ABM1Y636	1	U-01	albopictus	Ae. albopictus
A0ABM1Y637	1	U-01	albopictus	Ae. albopictus
A0ABM1Y639	1	U-01	albopictus	Ae. albopictus
A0ABM1Y641	1	U-01	albopictus	Ae. albopictus
A0ABM1Y642	1	U-01	albopictus	Ae. albopictus
A0ABM1Y644	1	U-01	albopictus	Ae. albopictus
A0ABM1Y649	1	U-01	albopictus	Ae. albopictus
A0ABM1Y650	1	U-01	albopictus	Ae. albopictus
A0ABM1Y653	1	U-01	albopictus	Ae. albopictus
A0ABM1Y654	1	U-01	albopictus	Ae. albopictus
A0ABM1Y656	1	U-01	albopictus	Ae. albopictus
A0ABM1Y657	1	U-01	albopictus	Ae. albopictus
A0ABM1Y658	1	U-01	albopictus	Ae. albopictus
A0ABM1Y659	1	U-01	albopictus	Ae. albopictus
A0ABM1Y660	1	U-01	albopictus	Ae. albopictus
A0ABM1Y662	1	U-01	albopictus	Ae. albopictus
A0ABM1Y663	1	U-01	albopictus	Ae. albopictus
A0ABM1Y666	1	U-01	albopictus	Ae. albopictus
A0ABM1Y667	1	U-01	albopictus	Ae. albopictus
A0ABM1Y668	1	U-01	albopictus	Ae. albopictus
A0ABM1Y671	1	U-01	albopictus	Ae. albopictus
A0ABM1Y674	1	U-01	albopictus	Ae. albopictus
