id	cluster_id	cluster_name	select	label
A0ABM2A3P4	4	U-04	albopictus	Ae. albopictus
A0ABM2A3P6	4	U-04	albopictus	Ae. albopictus
A0ABM2A3P7	1	U-01	albopictus	Ae. albopictus
A0ABM2A3P8	1	U-01	albopictus	Ae. albopictus
A0ABM2A3R0	6	U-06	albopictus	Ae. albopictus
A0ABM2A3R1	5	U-05	albopictus	Ae. albopictus
A0ABM2A3R3	1	U-01	albopictus	Ae. albopictus
A0ABM2A3R5	2	U-02	albopictus	Ae. albopictus
A0ABM2A3R6	1	U-01	albopictus	Ae. albopictus
A0ABM2A3R7	1	U-01	albopictus	Ae. albopictus
A0ABM2A3R9	1	U-01	albopictus	Ae. albopictus
A0ABM2A3S0	4	U-04	albopictus	Ae. albopictus
A0ABM2A3S1	2	U-02	albopictus	Ae. albopictus
A0ABM2A3S2	0	unassigned	albopictus	Ae. albopictus
A0ABM2A3S5	6	U-06	albopictus	Ae. albopictus
A0ABM2A3S6	3	U-03	albopictus	Ae. albopictus
A0ABM2A3S7	6	U-06	albopictus	Ae. albopictus
A0ABM2A3S8	0	unassigned	albopictus	Ae. albopictus
A0ABM2A3S9	1	U-01	albopictus	Ae. albopictus
A0ABM2A3T0	5	U-05	albopictus	Ae. albopictus
A0ABM2A3T2	5	U-05	albopictus	Ae. albopictus
A0ABM2A3T3	3	U-03	albopictus	Ae. albopictus
A0ABM2A3T5	2	U-02	albopictus	Ae. albopictus
A0ABM2A3T6	3	U-03	albopictus	Ae. albopictus
A0ABM2A3T7	4	U-04	albopictus	Ae. albopictus
A0ABM2A3T9	3	U-03	albopictus	Ae. albopictus
A0ABM2A3U9	3	U-03	albopictus	Ae. albopictus
A0ABM2A3V4	2	U-02	albopictus	Ae. albopictus
A0ABM2A3W4	1	U-01	albopictus	Ae. albopictus
A0ABM2A3W5	6	U-06	albopictus	Ae. albopictus
A0ABM2A3W6	6	U-06	albopictus	Ae. albopictus
A0ABM2A3X1	0	unassigned	albopictus	Ae. albopictus
A0ABM2A3X3	0	unassigned	albopictus	Ae. albopictus
A0ABM2A3X6	1	U-01	albopictus	Ae. albopictus
A0ABM2A3X9	1	U-01	albopictus	Ae. albopictus
A0ABM2A3Y3	1	U-01	albopictus	Ae. albopictus
A0ABM2A3Y4	0	unassigned	albopictus	Ae. albopictus
A0ABM2A3Z1	4	U-04	albopictus	Ae. albopictus
A0ABM2A3Z2	0	unassigned	albopictus	Ae. albopictus
A0ABM2A3Z3	6	U-06	albopictus	Ae. albopictus
A0ABM2A3Z6	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJQ9	3	U-03	albopictus	Ae. albopictus
A0ABM1ZJR1	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJR2	5	U-05	albopictus	Ae. albopictus
A0ABM1ZJR4	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJR5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJR6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJR7	4	U-04	albopictus	Ae. albopictus
A0ABM1ZJR8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJR9	3	U-03	albopictus	Ae. albopictus
A0ABM1ZJS0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJS3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJS4	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJS7	6	U-06	albopictus	Ae. albopictus
A0ABM1ZJS9	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJT0	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJT1	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJT3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJT4	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJT9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJU0	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJU1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJU3	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJU5	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJU7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJV0	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJV2	3	U-03	albopictus	Ae. albopictus
A0ABM1ZJV3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJV5	4	U-04	albopictus	Ae. albopictus
A0ABM1ZJV6	3	U-03	albopictus	Ae. albopictus
A0ABM1ZJV7	5	U-05	albopictus	Ae. albopictus
A0ABM1ZJV8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJV9	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJW0	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZJW4	5	U-05	albopictus	Ae. albopictus
A0ABM1ZJW6	4	U-04	albopictus	Ae. albopictus
A0ABM1ZJW7	3	U-03	albopictus	Ae. albopictus
A0ABM1ZJW8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJX1	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJX8	6	U-06	albopictus	Ae. albopictus
A0ABM1ZJX9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJY1	2	U-02	albopictus	Ae. albopictus
A0ABM1ZJY2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZJZ0	5	U-05	albopictus	Ae. albopictus
A0ABM1ZJZ4	3	U-03	albopictus	Ae. albopictus
A0ABM1ZJZ9	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZK00	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZK03	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK06	3	U-03	albopictus	Ae. albopictus
A0ABM1ZK07	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK08	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK12	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK13	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK17	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZK18	3	U-03	albopictus	Ae. albopictus
A0ABM1ZK19	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK21	1	U-01	albopictus	Ae. albopictus
A0ABM1ZK22	2	U-02	albopictus	Ae. albopictus
A0ABM1ZK23	2	U-02	albopictus	Ae. albopictus
A0ABM1YKC1	1	U-01	albopictus	Ae. albopictus
A0ABM1YKE4	1	U-01	albopictus	Ae. albopictus
A0ABM1YKE6	1	U-01	albopictus	Ae. albopictus
A0ABM1YKF8	1	U-01	albopictus	Ae. albopictus
A0ABM1YKG6	1	U-01	albopictus	Ae. albopictus
A0ABM1YKH3	1	U-01	albopictus	Ae. albopictus
A0ABM1YKK5	2	U-02	albopictus	Ae. albopictus
A0ABM1YKS4	2	U-02	albopictus	Ae. albopictus
A0ABM1YKT0	2	U-02	albopictus	Ae. albopictus
A0ABM1YKT6	2	U-02	albopictus	Ae. albopictus
A0ABM1YKT7	2	U-02	albopictus	Ae. albopictus
A0ABM1YKT8	2	U-02	albopictus	Ae. albopictus
A0ABM1YKV7	2	U-02	albopictus	Ae. albopictus
A0ABM1YL29	2	U-02	albopictus	Ae. albopictus
A0ABM1YL51	1	U-01	albopictus	Ae. albopictus
A0ABM1YL70	1	U-01	albopictus	Ae. albopictus
A0ABM1YL77	1	U-01	albopictus	Ae. albopictus
A0ABM1YL79	1	U-01	albopictus	Ae. albopictus
A0ABM1YL80	1	U-01	albopictus	Ae. albopictus
A0ABM1YL87	2	U-02	albopictus	Ae. albopictus
A0ABM1YL88	1	U-01	albopictus	Ae. albopictus
A0ABM1YL95	1	U-01	albopictus	Ae. albopictus
A0ABM1YLE3	2	U-02	albopictus	Ae. albopictus
A0ABM1YLF5	1	U-01	albopictus	Ae. albopictus
A0ABM1YLQ8	2	U-02	albopictus	Ae. albopictus
A0ABM1YLW5	1	U-01	albopictus	Ae. albopictus
A0ABM1YLY5	1	U-01	albopictus	Ae. albopictus
A0ABM1YM43	2	U-02	albopictus	Ae. albopictus
A0ABM1YMD9	1	U-01	albopictus	Ae. albopictus
A0ABM1YMF5	3	U-03	albopictus	Ae. albopictus
A0ABM1YMF9	1	U-01	albopictus	Ae. albopictus
A0ABM1YMP4	3	U-03	albopictus	Ae. albopictus
A0ABM1YMU2	1	U-01	albopictus	Ae. albopictus
A0ABM1YMV0	1	U-01	albopictus	Ae. albopictus
A0ABM1YMV3	2	U-02	albopictus	Ae. albopictus
A0ABM1YMX9	2	U-02	albopictus	Ae. albopictus
A0ABM1YMY8	0	unassigned	albopictus	Ae. albopictus
A0ABM1YN00	2	U-02	albopictus	Ae. albopictus
A0ABM1YN06	1	U-01	albopictus	Ae. albopictus
A0ABM1YN08	2	U-02	albopictus	Ae. albopictus
A0ABM1YN58	1	U-01	albopictus	Ae. albopictus
A0ABM1YN62	1	U-01	albopictus	Ae. albopictus
A0ABM1YNB5	1	U-01	albopictus	Ae. albopictus
A0ABM1YNN4	1	U-01	albopictus	Ae. albopictus
A0ABM1YNQ6	4	U-04	albopictus	Ae. albopictus
A0ABM1YNR4	4	U-04	albopictus	Ae. albopictus
A0ABM1YPB2	1	U-01	albopictus	Ae. albopictus
A0ABM1YPB4	1	U-01	albopictus	Ae. albopictus
A0ABM1YPD3	1	U-01	albopictus	Ae. albopictus
A0ABM1YPD7	1	U-01	albopictus	Ae. albopictus
A0ABM1YPE0	1	U-01	albopictus	Ae. albopictus
A0ABM1YPE4	2	U-02	albopictus	Ae. albopictus
A0ABM1YPE6	1	U-01	albopictus	Ae. albopictus
A0ABM1YPF9	1	U-01	albopictus	Ae. albopictus
A0ABM1YPG6	1	U-01	albopictus	Ae. albopictus
A0ABM1YPQ4	1	U-01	albopictus	Ae. albopictus
A0ABM1YPW6	1	U-01	albopictus	Ae. albopictus
A0ABM1YPW8	1	U-01	albopictus	Ae. albopictus
A0ABM1YQ27	2	U-02	albopictus	Ae. albopictus
A0ABM1YQ34	2	U-02	albopictus	Ae. albopictus
A0ABM1YQE0	1	U-01	albopictus	Ae. albopictus
A0ABM1YQS6	1	U-01	albopictus	Ae. albopictus
A0ABM1YQT5	1	U-01	albopictus	Ae. albopictus
A0ABM1YQU0	1	U-01	albopictus	Ae. albopictus
A0ABM1YQU1	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQU3	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQU4	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQU6	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQU7	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQU9	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQV0	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQV3	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQV7	0	unassigned	albopictus	Ae. albopictus
A0ABM1YQW8	1	U-01	albopictus	Ae. albopictus
A0ABM1YR59	4	U-04	albopictus	Ae. albopictus
A0ABM1YR60	4	U-04	albopictus	Ae. albopictus
A0ABM1YRB7	1	U-01	albopictus	Ae. albopictus
A0ABM1YRC1	1	U-01	albopictus	Ae. albopictus
A0ABM1YRF8	2	U-02	albopictus	Ae. albopictus
A0ABM1YRF9	2	U-02	albopictus	Ae. albopictus
A0ABM1YRJ3	1	U-01	albopictus	Ae. albopictus
A0ABM1YRJ8	1	U-01	albopictus	Ae. albopictus
A0ABM1YRR2	1	U-01	albopictus	Ae. albopictus
A0ABM1YRW2	0	unassigned	albopictus	Ae. albopictus
A0ABM1YRZ4	2	U-02	albopictus	Ae. albopictus
A0ABM1YS10	1	U-01	albopictus	Ae. albopictus
A0ABM1YS55	0	unassigned	albopictus	Ae. albopictus
A0ABM1YSA2	1	U-01	albopictus	Ae. albopictus
A0ABM1YSA6	2	U-02	albopictus	Ae. albopictus
A0ABM1YSE2	1	U-01	albopictus	Ae. albopictus
A0ABM1YSE4	1	U-01	albopictus	Ae. albopictus
A0ABM1YSI0	1	U-01	albopictus	Ae. albopictus
A0ABM1YSI1	1	U-01	albopictus	Ae. albopictus
A0ABM1YSI2	1	U-01	albopictus	Ae. albopictus
A0ABM1YSX4	1	U-01	albopictus	Ae. albopictus
A0ABM1YSX5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEU0	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEU2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEU3	2	U-02	albopictus	Ae. albopictus
A0ABM1ZEU4	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEU5	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEU6	2	U-02	albopictus	Ae. albopictus
A0ABM1ZEU7	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZEU8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZEU9	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEV2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEV4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEV5	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZEV6	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZEV8	6	U-06	albopictus	Ae. albopictus
A0ABM1ZEV9	2	U-02	albopictus	Ae. albopictus
A0ABM1ZEW0	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEW1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEW2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEW5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEW6	5	U-05	albopictus	Ae. albopictus
A0ABM1ZEW8	4	U-04	albopictus	Ae. albopictus
A0ABM1ZEW9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEX1	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEX5	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEX7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEX8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEY2	2	U-02	albopictus	Ae. albopictus
A0ABM1ZEY8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEZ4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEZ5	3	U-03	albopictus	Ae. albopictus
A0ABM1ZEZ6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZEZ8	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF00	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF01	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF02	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF03	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF04	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF05	6	U-06	albopictus	Ae. albopictus
A0ABM1ZF08	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF12	3	U-03	albopictus	Ae. albopictus
A0ABM1ZF13	6	U-06	albopictus	Ae. albopictus
A0ABM1ZF17	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF19	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF27	3	U-03	albopictus	Ae. albopictus
A0ABM1ZF31	6	U-06	albopictus	Ae. albopictus
A0ABM1ZF34	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF40	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF41	3	U-03	albopictus	Ae. albopictus
A0ABM1ZF42	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF45	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF49	3	U-03	albopictus	Ae. albopictus
A0ABM1ZF50	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF51	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF54	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF56	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF58	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF60	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF65	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF66	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF67	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF68	3	U-03	albopictus	Ae. albopictus
A0ABM1ZF75	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF76	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF79	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF82	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF83	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF84	3	U-03	albopictus	Ae. albopictus
A0ABM1ZF86	2	U-02	albopictus	Ae. albopictus
A0ABM1ZF88	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF89	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF90	1	U-01	albopictus	Ae. albopictus
A0ABM1ZF95	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZF98	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFB0	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFB2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFB3	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFB5	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFC2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFC3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFD3	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFD5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFD6	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFD8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFD9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFE1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFE2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFE3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFE5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFE6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFE7	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFE8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFE9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFF0	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFF1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFF3	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFF4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFF5	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFF7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFF9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFG1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFG2	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFG7	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFG8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFJ5	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFJ9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFK1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFK3	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFK4	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFK5	5	U-05	albopictus	Ae. albopictus
A0ABM1ZFL4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFL6	5	U-05	albopictus	Ae. albopictus
A0ABM1ZFL7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFM0	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFM3	4	U-04	albopictus	Ae. albopictus
A0ABM1ZFM5	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFM7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFM8	5	U-05	albopictus	Ae. albopictus
A0ABM1ZFM9	5	U-05	albopictus	Ae. albopictus
A0ABM1ZFN2	5	U-05	albopictus	Ae. albopictus
A0ABM1ZFN4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFN5	6	U-06	albopictus	Ae. albopictus
A0ABM1ZFP6	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFQ1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFQ3	4	U-04	albopictus	Ae. albopictus
A0ABM1ZFQ4	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFQ7	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFQ8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFR0	4	U-04	albopictus	Ae. albopictus
A0ABM1ZFR1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFR2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFR4	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFT4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFU1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFU8	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFV1	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZFV4	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFV9	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFW2	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFW3	6	U-06	albopictus	Ae. albopictus
A0ABM1ZFW8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFW9	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFX0	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFX3	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFX5	6	U-06	albopictus	Ae. albopictus
A0ABM1ZFX7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFX8	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFX9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFY0	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFY1	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFY2	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFY5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFY9	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFZ0	3	U-03	albopictus	Ae. albopictus
A0ABM1ZFZ2	5	U-05	albopictus	Ae. albopictus
A0ABM1ZFZ4	2	U-02	albopictus	Ae. albopictus
A0ABM1ZFZ6	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFZ7	1	U-01	albopictus	Ae. albopictus
A0ABM1ZFZ8	6	U-06	albopictus	Ae. albopictus
A0ABM1ZG01	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZG02	3	U-03	albopictus	Ae. albopictus
A0ABM1ZG03	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG07	4	U-04	albopictus	Ae. albopictus
A0ABM1ZG09	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG12	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZG14	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG21	2	U-02	albopictus	Ae. albopictus
A0ABM1ZG39	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG40	4	U-04	albopictus	Ae. albopictus
A0ABM1ZG46	2	U-02	albopictus	Ae. albopictus
A0ABM1ZG49	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZG50	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG59	2	U-02	albopictus	Ae. albopictus
A0ABM1ZG60	6	U-06	albopictus	Ae. albopictus
A0ABM1ZG62	6	U-06	albopictus	Ae. albopictus
A0ABM1ZG64	2	U-02	albopictus	Ae. albopictus
A0ABM1ZG66	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG70	5	U-05	albopictus	Ae. albopictus
A0ABM1ZG71	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG72	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG75	1	U-01	albopictus	Ae. albopictus
A0ABM1ZG83	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZG84	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZG93	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZG98	1	U-01	albopictus	Ae. albopictus
A0ABM1ZGA0	3	U-03	albopictus	Ae. albopictus
A0ABM1ZGA1	0	unassigned	albopictus	Ae. albopictus
A0ABM1ZGA5	1	U-01	albopictus	Ae. albopictus
A0ABM1ZGB1	3	U-03	albopictus	Ae. albopictus
