id	cluster_id	cluster_name	select	label
A0A9P0HFP5	1	U-01	viridula	N. viridula
A0A9P0HFP6	1	U-01	viridula	N. viridula
A0A9P0HFP8	1	U-01	viridula	N. viridula
A0A9P0HFP9	1	U-01	viridula	N. viridula
A0A9P0HFQ1	2	U-02	viridula	N. viridula
A0A9P0HFQ2	1	U-01	viridula	N. viridula
A0A9P0HFQ3	1	U-01	viridula	N. viridula
A0A9P0HFQ5	1	U-01	viridula	N. viridula
A0A9P0HFQ6	2	U-02	viridula	N. viridula
A0A9P0HFQ8	2	U-02	viridula	N. viridula
A0A9P0HFR1	0	unassigned	viridula	N. viridula
A0A9P0HFR2	1	U-01	viridula	N. viridula
A0A9P0HFR5	0	unassigned	viridula	N. viridula
A0A9P0HFR7	3	U-03	viridula	N. viridula
A0A9P0HFR9	1	U-01	viridula	N. viridula
A0A9P0HFS0	1	U-01	viridula	N. viridula
A0A9P0HFS2	1	U-01	viridula	N. viridula
A0A9P0HFS5	2	U-02	viridula	N. viridula
A0A9P0HFS6	1	U-01	viridula	N. viridula
A0A9P0HFS7	1	U-01	viridula	N. viridula
A0A9P0HFS9	1	U-01	viridula	N. viridula
A0A9P0HFT1	2	U-02	viridula	N. viridula
A0A9P0HFT3	0	unassigned	viridula	N. viridula
A0A9P0HFT4	1	U-01	viridula	N. viridula
A0A9P0HFT5	0	unassigned	viridula	N. viridula
A0A9P0HFT8	1	U-01	viridula	N. viridula
A0A9P0HFU1	2	U-02	viridula	N. viridula
A0A9P0HFU3	1	U-01	viridula	N. viridula
A0A9P0HFU4	1	U-01	viridula	N. viridula
A0A9P0HFU6	4	U-04	viridula	N. viridula
A0A9P0HFU8	1	U-01	viridula	N. viridula
A0A9P0HFU9	1	U-01	viridula	N. viridula
A0A9P0HFV0	2	U-02	viridula	N. viridula
A0A9P0HFV1	0	unassigned	viridula	N. viridula
A0A9P0HFV2	0	unassigned	viridula	N. viridula
A0A9P0HFV4	2	U-02	viridula	N. viridula
A0A9P0HFV5	1	U-01	viridula	N. viridula
A0A9P0HFV6	1	U-01	viridula	N. viridula
A0A9P0HFV8	1	U-01	viridula	N. viridula
A0A9P0E718	1	U-01	viridula	N. viridula
A0A9P0E723	1	U-01	viridula	N. viridula
A0A9P0E724	1	U-01	viridula	N. viridula
A0A9P0E725	1	U-01	viridula	N. viridula
A0A9P0E731	1	U-01	viridula	N. viridula
A0A9P0E734	4	U-04	viridula	N. viridula
A0A9P0E736	1	U-01	viridula	N. viridula
A0A9P0E740	3	U-03	viridula	N. viridula
A0A9P0E741	1	U-01	viridula	N. viridula
A0A9P0E744	1	U-01	viridula	N. viridula
A0A9P0E745	1	U-01	viridula	N. viridula
A0A9P0E746	1	U-01	viridula	N. viridula
A0A9P0E747	1	U-01	viridula	N. viridula
A0A9P0E754	0	unassigned	viridula	N. viridula
A0A9P0E756	1	U-01	viridula	N. viridula
A0A9P0E757	1	U-01	viridula	N. viridula
A0A9P0E758	1	U-01	viridula	N. viridula
A0A9P0E766	1	U-01	viridula	N. viridula
A0A9P0E769	1	U-01	viridula	N. viridula
A0A9P0E773	1	U-01	viridula	N. viridula
A0A9P0E774	1	U-01	viridula	N. viridula
A0A9P0E777	1	U-01	viridula	N. viridula
A0A9P0E779	1	U-01	viridula	N. viridula
A0A9P0E782	1	U-01	viridula	N. viridula
A0A9P0E785	1	U-01	viridula	N. viridula
A0A9P0E787	3	U-03	viridula	N. viridula
A0A9P0E789	1	U-01	viridula	N. viridula
A0A9P0E792	1	U-01	viridula	N. viridula
A0A9P0E793	1	U-01	viridula	N. viridula
A0A9P0EAU3	1	U-01	viridula	N. viridula
A0A9P0EAU4	1	U-01	viridula	N. viridula
A0A9P0EAU7	1	U-01	viridula	N. viridula
A0A9P0EAV1	1	U-01	viridula	N. viridula
A0A9P0EAV4	1	U-01	viridula	N. viridula
A0A9P0EAW8	1	U-01	viridula	N. viridula
A0A9P0EAX1	1	U-01	viridula	N. viridula
A0A9P0EAX2	4	U-04	viridula	N. viridula
A0A9P0EAX3	1	U-01	viridula	N. viridula
A0A9P0EAX9	1	U-01	viridula	N. viridula
A0A9P0EAY3	1	U-01	viridula	N. viridula
A0A9P0EAY7	3	U-03	viridula	N. viridula
A0A9P0EAY8	1	U-01	viridula	N. viridula
A0A9P0EAZ0	1	U-01	viridula	N. viridula
A0A9P0EAZ4	1	U-01	viridula	N. viridula
A0A9P0EAZ6	3	U-03	viridula	N. viridula
A0A9P0EAZ7	1	U-01	viridula	N. viridula
A0A9P0EAZ8	3	U-03	viridula	N. viridula
A0A9P0EB07	0	unassigned	viridula	N. viridula
A0A9P0EB08	1	U-01	viridula	N. viridula
A0A9P0EB13	1	U-01	viridula	N. viridula
A0A9P0EB16	1	U-01	viridula	N. viridula
A0A9P0EB24	1	U-01	viridula	N. viridula
A0A9P0EB26	3	U-03	viridula	N. viridula
A0A9P0EB34	1	U-01	viridula	N. viridula
A0A9P0EB37	1	U-01	viridula	N. viridula
A0A9P0EB42	1	U-01	viridula	N. viridula
A0A9P0EB44	1	U-01	viridula	N. viridula
A0A9P0EB45	3	U-03	viridula	N. viridula
A0A9P0EB56	0	unassigned	viridula	N. viridula
A0A9P0EB66	4	U-04	viridula	N. viridula
A0A9P0EB68	1	U-01	viridula	N. viridula
A0A9P0EB74	1	U-01	viridula	N. viridula
A0A9P0EB75	1	U-01	viridula	N. viridula
A0A9P0EB77	1	U-01	viridula	N. viridula
A0A9P0EB93	0	unassigned	viridula	N. viridula
A0A9P0EBA5	1	U-01	viridula	N. viridula
A0A9P0EBA8	4	U-04	viridula	N. viridula
A0A9P0EBB1	4	U-04	viridula	N. viridula
A0A9P0EBB3	1	U-01	viridula	N. viridula
A0A9P0EBB8	1	U-01	viridula	N. viridula
A0A9P0EBC4	1	U-01	viridula	N. viridula
A0A9P0EBD1	0	unassigned	viridula	N. viridula
A0A9P0EBD2	1	U-01	viridula	N. viridula
A0A9P0EBD4	1	U-01	viridula	N. viridula
A0A9P0EBD9	4	U-04	viridula	N. viridula
A0A9P0EBE2	1	U-01	viridula	N. viridula
A0A9P0EBF1	1	U-01	viridula	N. viridula
A0A9P0EBF9	4	U-04	viridula	N. viridula
A0A9P0EBG5	1	U-01	viridula	N. viridula
A0A9P0EBG9	1	U-01	viridula	N. viridula
A0A9P0EBH7	1	U-01	viridula	N. viridula
A0A9P0EBI3	1	U-01	viridula	N. viridula
A0A9P0EBJ1	1	U-01	viridula	N. viridula
A0A9P0EBK8	1	U-01	viridula	N. viridula
A0A9P0EBL2	1	U-01	viridula	N. viridula
A0A9P0EBL3	1	U-01	viridula	N. viridula
A0A9P0EBM2	1	U-01	viridula	N. viridula
A0A9P0EBN7	1	U-01	viridula	N. viridula
A0A9P0EBP0	1	U-01	viridula	N. viridula
A0A9P0EBP2	1	U-01	viridula	N. viridula
A0A9P0EBP5	0	unassigned	viridula	N. viridula
A0A9P0EBQ0	1	U-01	viridula	N. viridula
A0A9P0EBQ3	1	U-01	viridula	N. viridula
A0A9P0EBQ4	2	U-02	viridula	N. viridula
A0A9P0EBS1	1	U-01	viridula	N. viridula
A0A9P0EBS3	3	U-03	viridula	N. viridula
A0A9P0EBS4	1	U-01	viridula	N. viridula
A0A9P0EBS8	1	U-01	viridula	N. viridula
A0A9P0EBT9	1	U-01	viridula	N. viridula
A0A9P0EBU1	1	U-01	viridula	N. viridula
A0A9P0EBU6	1	U-01	viridula	N. viridula
A0A9P0EBU9	1	U-01	viridula	N. viridula
A0A9P0EBV2	1	U-01	viridula	N. viridula
A0A9P0EBW1	1	U-01	viridula	N. viridula
A0A9P0EBW3	1	U-01	viridula	N. viridula
A0A9P0EBW6	1	U-01	viridula	N. viridula
A0A9P0EBW7	1	U-01	viridula	N. viridula
A0A9P0EBX2	4	U-04	viridula	N. viridula
A0A9P0EBX6	1	U-01	viridula	N. viridula
A0A9P0EBX9	3	U-03	viridula	N. viridula
A0A9P0EBY4	1	U-01	viridula	N. viridula
A0A9P0EBY7	1	U-01	viridula	N. viridula
A0A9P0EBZ2	1	U-01	viridula	N. viridula
A0A9P0EC01	3	U-03	viridula	N. viridula
A0A9P0EC02	0	unassigned	viridula	N. viridula
A0A9P0EC03	3	U-03	viridula	N. viridula
A0A9P0EC04	1	U-01	viridula	N. viridula
A0A9P0EC06	3	U-03	viridula	N. viridula
A0A9P0EC09	1	U-01	viridula	N. viridula
A0A9P0EC11	0	unassigned	viridula	N. viridula
A0A9P0EC19	1	U-01	viridula	N. viridula
A0A9P0EC20	4	U-04	viridula	N. viridula
A0A9P0EC21	1	U-01	viridula	N. viridula
A0A9P0EC22	1	U-01	viridula	N. viridula
A0A9P0EC27	1	U-01	viridula	N. viridula
A0A9P0EC28	3	U-03	viridula	N. viridula
A0A9P0H196	0	unassigned	viridula	N. viridula
A0A9P0H199	0	unassigned	viridula	N. viridula
A0A9P0H1A4	0	unassigned	viridula	N. viridula
A0A9P0H1A5	1	U-01	viridula	N. viridula
A0A9P0H1A9	1	U-01	viridula	N. viridula
A0A9P0H1B1	0	unassigned	viridula	N. viridula
A0A9P0H1B2	1	U-01	viridula	N. viridula
A0A9P0H1B3	1	U-01	viridula	N. viridula
A0A9P0H1B6	1	U-01	viridula	N. viridula
A0A9P0H1C2	4	U-04	viridula	N. viridula
A0A9P0H1C4	1	U-01	viridula	N. viridula
A0A9P0H1D1	3	U-03	viridula	N. viridula
A0A9P0H1D6	1	U-01	viridula	N. viridula
A0A9P0H1E2	1	U-01	viridula	N. viridula
A0A9P0H1E4	4	U-04	viridula	N. viridula
A0A9P0H1F0	1	U-01	viridula	N. viridula
A0A9P0H1F2	1	U-01	viridula	N. viridula
A0A9P0H1F8	1	U-01	viridula	N. viridula
A0A9P0H1G2	1	U-01	viridula	N. viridula
A0A9P0H1G3	0	unassigned	viridula	N. viridula
A0A9P0H1G6	1	U-01	viridula	N. viridula
A0A9P0H1G7	1	U-01	viridula	N. viridula
A0A9P0H1H3	1	U-01	viridula	N. viridula
A0A9P0H1H6	4	U-04	viridula	N. viridula
A0A9P0H1I0	1	U-01	viridula	N. viridula
A0A9P0H1J3	1	U-01	viridula	N. viridula
A0A9P0H1K1	1	U-01	viridula	N. viridula
A0A9P0H1L9	1	U-01	viridula	N. viridula
A0A9P0H1M0	1	U-01	viridula	N. viridula
A0A9P0H1M2	4	U-04	viridula	N. viridula
A0A9P0H1M3	1	U-01	viridula	N. viridula
A0A9P0H1M4	1	U-01	viridula	N. viridula
A0A9P0H1M8	0	unassigned	viridula	N. viridula
A0A9P0H1M9	1	U-01	viridula	N. viridula
A0A9P0H1N4	1	U-01	viridula	N. viridula
A0A9P0H1N5	1	U-01	viridula	N. viridula
A0A9P0H1N6	1	U-01	viridula	N. viridula
A0A9P0H1N8	1	U-01	viridula	N. viridula
A0A9P0H1N9	1	U-01	viridula	N. viridula
A0A9P0H1P0	1	U-01	viridula	N. viridula
A0A9P0H1P1	1	U-01	viridula	N. viridula
A0A9P0H1P6	1	U-01	viridula	N. viridula
A0A9P0H1P8	4	U-04	viridula	N. viridula
A0A9P0H1P9	1	U-01	viridula	N. viridula
A0A9P0H1Q2	1	U-01	viridula	N. viridula
A0A9P0H1Q5	1	U-01	viridula	N. viridula
A0A9P0H1R1	0	unassigned	viridula	N. viridula
A0A9P0H1R3	1	U-01	viridula	N. viridula
A0A9P0H1R6	4	U-04	viridula	N. viridula
A0A9P0H1S2	1	U-01	viridula	N. viridula
A0A9P0H1S6	4	U-04	viridula	N. viridula
A0A9P0H1S7	1	U-01	viridula	N. viridula
A0A9P0H1S8	4	U-04	viridula	N. viridula
A0A9P0H1T1	1	U-01	viridula	N. viridula
A0A9P0H1T6	1	U-01	viridula	N. viridula
A0A9P0H1T7	0	unassigned	viridula	N. viridula
A0A9P0H1T8	1	U-01	viridula	N. viridula
A0A9P0H1V2	1	U-01	viridula	N. viridula
A0A9P0H1V7	3	U-03	viridula	N. viridula
A0A9P0H1V8	1	U-01	viridula	N. viridula
A0A9P0H1W7	3	U-03	viridula	N. viridula
A0A9P0H1W9	1	U-01	viridula	N. viridula
A0A9P0H1X4	1	U-01	viridula	N. viridula
A0A9P0H1X6	1	U-01	viridula	N. viridula
A0A9P0H1X8	1	U-01	viridula	N. viridula
A0A9P0H1X9	1	U-01	viridula	N. viridula
A0A9P0H1Y2	0	unassigned	viridula	N. viridula
A0A9P0H1Y3	1	U-01	viridula	N. viridula
A0A9P0H1Y7	3	U-03	viridula	N. viridula
A0A9P0H1Z5	1	U-01	viridula	N. viridula
A0A9P0H1Z8	1	U-01	viridula	N. viridula
A0A9P0H200	1	U-01	viridula	N. viridula
A0A9P0H204	0	unassigned	viridula	N. viridula
A0A9P0H208	1	U-01	viridula	N. viridula
A0A9P0H209	0	unassigned	viridula	N. viridula
A0A9P0H211	1	U-01	viridula	N. viridula
A0A9P0H215	1	U-01	viridula	N. viridula
A0A9P0H216	1	U-01	viridula	N. viridula
A0A9P0H220	1	U-01	viridula	N. viridula
A0A9P0H221	3	U-03	viridula	N. viridula
A0A9P0H223	1	U-01	viridula	N. viridula
A0A9P0H224	1	U-01	viridula	N. viridula
A0A9P0H226	0	unassigned	viridula	N. viridula
A0A9P0H227	1	U-01	viridula	N. viridula
A0A9P0H230	1	U-01	viridula	N. viridula
A0A9P0H233	1	U-01	viridula	N. viridula
A0A9P0H235	1	U-01	viridula	N. viridula
A0A9P0H236	0	unassigned	viridula	N. viridula
A0A9P0H237	1	U-01	viridula	N. viridula
A0A9P0H238	1	U-01	viridula	N. viridula
A0A9P0H243	0	unassigned	viridula	N. viridula
A0A9P0H246	1	U-01	viridula	N. viridula
A0A9P0H248	0	unassigned	viridula	N. viridula
A0A9P0H251	0	unassigned	viridula	N. viridula
A0A9P0H254	1	U-01	viridula	N. viridula
A0A9P0H255	0	unassigned	viridula	N. viridula
A0A9P0H256	1	U-01	viridula	N. viridula
A0A9P0MRZ1	1	U-01	viridula	N. viridula
A0A9P0MRZ3	2	U-02	viridula	N. viridula
A0A9P0MRZ4	2	U-02	viridula	N. viridula
A0A9P0MRZ6	1	U-01	viridula	N. viridula
A0A9P0MRZ7	0	unassigned	viridula	N. viridula
A0A9P0MS01	0	unassigned	viridula	N. viridula
A0A9P0MS04	3	U-03	viridula	N. viridula
A0A9P0MS05	1	U-01	viridula	N. viridula
A0A9P0MS07	1	U-01	viridula	N. viridula
A0A9P0MS08	2	U-02	viridula	N. viridula
A0A9P0MS10	1	U-01	viridula	N. viridula
A0A9P0MS11	1	U-01	viridula	N. viridula
A0A9P0MS12	0	unassigned	viridula	N. viridula
A0A9P0MS13	1	U-01	viridula	N. viridula
A0A9P0MS16	1	U-01	viridula	N. viridula
A0A9P0MS17	3	U-03	viridula	N. viridula
A0A9P0MS19	1	U-01	viridula	N. viridula
A0A9P0MS20	2	U-02	viridula	N. viridula
A0A9P0MS22	2	U-02	viridula	N. viridula
A0A9P0MS23	1	U-01	viridula	N. viridula
A0A9P0MS26	1	U-01	viridula	N. viridula
A0A9P0MS27	1	U-01	viridula	N. viridula
A0A9P0MS28	1	U-01	viridula	N. viridula
A0A9P0MS29	2	U-02	viridula	N. viridula
A0A9P0MS31	2	U-02	viridula	N. viridula
A0A9P0MS33	2	U-02	viridula	N. viridula
A0A9P0MS39	1	U-01	viridula	N. viridula
A0A9P0MS41	1	U-01	viridula	N. viridula
A0A9P0MS42	0	unassigned	viridula	N. viridula
A0A9P0MS44	3	U-03	viridula	N. viridula
A0A9P0MS45	1	U-01	viridula	N. viridula
A0A9P0MS48	1	U-01	viridula	N. viridula
A0A9P0MS50	1	U-01	viridula	N. viridula
A0A9P0MS51	4	U-04	viridula	N. viridula
A0A9P0MS52	1	U-01	viridula	N. viridula
A0A9P0MS53	1	U-01	viridula	N. viridula
A0A9P0MS58	2	U-02	viridula	N. viridula
A0A9P0MS61	2	U-02	viridula	N. viridula
A0A9P0MS62	1	U-01	viridula	N. viridula
A0A9P0MS65	2	U-02	viridula	N. viridula
A0A9P0MS67	2	U-02	viridula	N. viridula
A0A9P0MS68	1	U-01	viridula	N. viridula
A0A9P0MS69	1	U-01	viridula	N. viridula
A0A9P0MS70	1	U-01	viridula	N. viridula
A0A9P0MS74	4	U-04	viridula	N. viridula
A0A9P0MS75	1	U-01	viridula	N. viridula
A0A9P0MS78	1	U-01	viridula	N. viridula
A0A9P0MS79	0	unassigned	viridula	N. viridula
A0A9P0MS81	2	U-02	viridula	N. viridula
A0A9P0MS84	2	U-02	viridula	N. viridula
A0A9P0MS85	2	U-02	viridula	N. viridula
A0A9P0MS86	1	U-01	viridula	N. viridula
A0A9P0MS87	1	U-01	viridula	N. viridula
A0A9P0MS88	1	U-01	viridula	N. viridula
A0A9P0MS89	0	unassigned	viridula	N. viridula
A0A9P0MS92	2	U-02	viridula	N. viridula
A0A9P0MS93	1	U-01	viridula	N. viridula
A0A9P0MS95	4	U-04	viridula	N. viridula
A0A9P0MS96	1	U-01	viridula	N. viridula
A0A9P0MS97	2	U-02	viridula	N. viridula
A0A9P0MS98	1	U-01	viridula	N. viridula
A0A9P0MSA1	1	U-01	viridula	N. viridula
A0A9P0MSA2	2	U-02	viridula	N. viridula
A0A9P0MSA3	1	U-01	viridula	N. viridula
A0A9P0MSA5	0	unassigned	viridula	N. viridula
A0A9P0MSA6	2	U-02	viridula	N. viridula
A0A9P0MSA8	0	unassigned	viridula	N. viridula
A0A9P0MSA9	0	unassigned	viridula	N. viridula
A0A9P0MSB0	2	U-02	viridula	N. viridula
A0A9P0MSB1	1	U-01	viridula	N. viridula
A0A9P0MSB3	1	U-01	viridula	N. viridula
A0A9P0MSB4	0	unassigned	viridula	N. viridula
A0A9P0MSB6	1	U-01	viridula	N. viridula
A0A9P0MSB8	1	U-01	viridula	N. viridula
A0A9P0MSC0	1	U-01	viridula	N. viridula
A0A9P0MSC3	1	U-01	viridula	N. viridula
A0A9P0MSC4	1	U-01	viridula	N. viridula
A0A9P0MQD6	0	unassigned	viridula	N. viridula
A0A9P0MQD8	0	unassigned	viridula	N. viridula
A0A9P0MQD9	1	U-01	viridula	N. viridula
A0A9P0MQE0	2	U-02	viridula	N. viridula
A0A9P0MQE2	2	U-02	viridula	N. viridula
A0A9P0MQE4	2	U-02	viridula	N. viridula
A0A9P0MQE7	1	U-01	viridula	N. viridula
A0A9P0MQE9	1	U-01	viridula	N. viridula
A0A9P0MQF0	0	unassigned	viridula	N. viridula
A0A9P0MQF1	0	unassigned	viridula	N. viridula
A0A9P0MQF3	2	U-02	viridula	N. viridula
A0A9P0MQF6	2	U-02	viridula	N. viridula
A0A9P0MQF7	4	U-04	viridula	N. viridula
A0A9P0MQF8	4	U-04	viridula	N. viridula
A0A9P0MQG0	0	unassigned	viridula	N. viridula
A0A9P0MQG4	2	U-02	viridula	N. viridula
A0A9P0MQG6	1	U-01	viridula	N. viridula
A0A9P0MQG8	0	unassigned	viridula	N. viridula
A0A9P0MQG9	1	U-01	viridula	N. viridula
A0A9P0MQH1	2	U-02	viridula	N. viridula
A0A9P0MQH8	3	U-03	viridula	N. viridula
A0A9P0MQH9	2	U-02	viridula	N. viridula
A0A9P0MQI0	4	U-04	viridula	N. viridula
A0A9P0MQI3	0	unassigned	viridula	N. viridula
A0A9P0MQI4	1	U-01	viridula	N. viridula
A0A9P0MQI5	0	unassigned	viridula	N. viridula
A0A9P0MQI6	1	U-01	viridula	N. viridula
A0A9P0MQI7	2	U-02	viridula	N. viridula
A0A9P0MQI8	1	U-01	viridula	N. viridula
A0A9P0MQI9	2	U-02	viridula	N. viridula
A0A9P0MQJ0	3	U-03	viridula	N. viridula
A0A9P0MQJ1	1	U-01	viridula	N. viridula
A0A9P0MQJ4	1	U-01	viridula	N. viridula
A0A9P0MQJ5	0	unassigned	viridula	N. viridula
A0A9P0MQJ8	3	U-03	viridula	N. viridula
A0A9P0MQJ9	1	U-01	viridula	N. viridula
A0A9P0MQK0	0	unassigned	viridula	N. viridula
A0A9P0MQK2	1	U-01	viridula	N. viridula
A0A9P0MQK3	2	U-02	viridula	N. viridula
A0A9P0MQK4	1	U-01	viridula	N. viridula
A0A9P0MQK5	0	unassigned	viridula	N. viridula
A0A9P0MQK8	2	U-02	viridula	N. viridula
A0A9P0MQK9	1	U-01	viridula	N. viridula
A0A9P0MQL0	2	U-02	viridula	N. viridula
A0A9P0MQL1	2	U-02	viridula	N. viridula
A0A9P0MQL3	1	U-01	viridula	N. viridula
A0A9P0MQL4	2	U-02	viridula	N. viridula
A0A9P0MQL5	2	U-02	viridula	N. viridula
A0A9P0MQL7	0	unassigned	viridula	N. viridula
A0A9P0MQL9	2	U-02	viridula	N. viridula
A0A9P0MQM0	2	U-02	viridula	N. viridula
A0A9P0MQM1	1	U-01	viridula	N. viridula
A0A9P0MQM2	0	unassigned	viridula	N. viridula
A0A9P0MQM7	1	U-01	viridula	N. viridula
A0A9P0MQM8	2	U-02	viridula	N. viridula
A0A9P0MQM9	1	U-01	viridula	N. viridula
A0A9P0MQN0	1	U-01	viridula	N. viridula
A0A9P0MQN1	2	U-02	viridula	N. viridula
A0A9P0MQN2	1	U-01	viridula	N. viridula
A0A9P0MQN3	1	U-01	viridula	N. viridula
A0A9P0MQN4	2	U-02	viridula	N. viridula
A0A9P0MQN5	1	U-01	viridula	N. viridula
A0A9P0MQN7	1	U-01	viridula	N. viridula
A0A9P0MQN9	1	U-01	viridula	N. viridula
A0A9P0MQP0	2	U-02	viridula	N. viridula
A0A9P0MQP3	1	U-01	viridula	N. viridula
A0A9P0MQP4	1	U-01	viridula	N. viridula
A0A9P0MQP6	2	U-02	viridula	N. viridula
A0A9P0MQP7	1	U-01	viridula	N. viridula
A0A9P0MQP8	2	U-02	viridula	N. viridula
A0A9P0MQQ1	1	U-01	viridula	N. viridula
A0A9P0MQQ2	1	U-01	viridula	N. viridula
A0A9P0MQQ4	0	unassigned	viridula	N. viridula
A0A9P0MQQ5	2	U-02	viridula	N. viridula
A0A9P0MQQ6	2	U-02	viridula	N. viridula
A0A9P0MQQ7	2	U-02	viridula	N. viridula
A0A9P0MQQ8	2	U-02	viridula	N. viridula
A0A9P0MQR0	2	U-02	viridula	N. viridula
A0A9P0MQR1	0	unassigned	viridula	N. viridula
A0A9P0MQR3	3	U-03	viridula	N. viridula
A0A9P0MQR5	0	unassigned	viridula	N. viridula
A0A9P0MQR6	2	U-02	viridula	N. viridula
A0A9P0MQR9	0	unassigned	viridula	N. viridula
A0A9P0MQS0	2	U-02	viridula	N. viridula
A0A9P0MQS2	4	U-04	viridula	N. viridula
A0A9P0MQS3	1	U-01	viridula	N. viridula
A0A9P0MQS4	0	unassigned	viridula	N. viridula
A0A9P0MQS5	1	U-01	viridula	N. viridula
A0A9P0MQS6	3	U-03	viridula	N. viridula
A0A9P0MQS8	0	unassigned	viridula	N. viridula
A0A9P0MQS9	2	U-02	viridula	N. viridula
A0A9P0MQT1	2	U-02	viridula	N. viridula
A0A9P0MQT2	3	U-03	viridula	N. viridula
A0A9P0MQT3	4	U-04	viridula	N. viridula
A0A9P0MQT5	0	unassigned	viridula	N. viridula
A0A9P0MQT6	1	U-01	viridula	N. viridula
A0A9P0MQT7	1	U-01	viridula	N. viridula
A0A9P0MQT9	0	unassigned	viridula	N. viridula
A0A9P0MQU0	1	U-01	viridula	N. viridula
A0A9P0MQU1	1	U-01	viridula	N. viridula
A0A9P0MQU2	4	U-04	viridula	N. viridula
A0A9P0MQU3	1	U-01	viridula	N. viridula
A0A9P0MQU5	0	unassigned	viridula	N. viridula
A0A9P0MQU7	1	U-01	viridula	N. viridula
A0A9P0MQU9	1	U-01	viridula	N. viridula
A0A9P0MQV1	2	U-02	viridula	N. viridula
A0A9P0MQV2	2	U-02	viridula	N. viridula
A0A9P0MQV6	1	U-01	viridula	N. viridula
A0A9P0MQV8	2	U-02	viridula	N. viridula
A0A9P0MQV9	1	U-01	viridula	N. viridula
A0A9P0MQW0	2	U-02	viridula	N. viridula
A0A9P0MQW1	1	U-01	viridula	N. viridula
A0A9P0MQW3	2	U-02	viridula	N. viridula
A0A9P0MQW4	2	U-02	viridula	N. viridula
A0A9P0MQW6	1	U-01	viridula	N. viridula
A0A9P0MQW7	1	U-01	viridula	N. viridula
A0A9P0MQX0	1	U-01	viridula	N. viridula
A0A9P0MQX2	1	U-01	viridula	N. viridula
A0A9P0MQX4	1	U-01	viridula	N. viridula
A0A9P0MQX5	0	unassigned	viridula	N. viridula
