id	cluster_id	cluster_name	select	label
A0A903UYQ9	1	U-01	aegypti	Ae. aegypti
A0A903UYS2	1	U-01	aegypti	Ae. aegypti
A0A903UYS3	1	U-01	aegypti	Ae. aegypti
A0A903UYU4	1	U-01	aegypti	Ae. aegypti
A0A903UYV4	1	U-01	aegypti	Ae. aegypti
A0A903UYY5	2	U-02	aegypti	Ae. aegypti
A0A903UZ08	1	U-01	aegypti	Ae. aegypti
A0A903UZ22	2	U-02	aegypti	Ae. aegypti
A0A903UZ34	1	U-01	aegypti	Ae. aegypti
A0A903UZ40	1	U-01	aegypti	Ae. aegypti
A0A903UZ52	1	U-01	aegypti	Ae. aegypti
A0A903UZA2	1	U-01	aegypti	Ae. aegypti
A0A903UZA4	1	U-01	aegypti	Ae. aegypti
A0A903UZB2	1	U-01	aegypti	Ae. aegypti
A0A903UZD3	0	unassigned	aegypti	Ae. aegypti
A0A903UZF8	1	U-01	aegypti	Ae. aegypti
A0A903UZG7	1	U-01	aegypti	Ae. aegypti
A0A903UZI2	1	U-01	aegypti	Ae. aegypti
A0A903UZJ6	2	U-02	aegypti	Ae. aegypti
A0A903UZJ8	1	U-01	aegypti	Ae. aegypti
A0A903UZK2	1	U-01	aegypti	Ae. aegypti
A0A903UZK5	1	U-01	aegypti	Ae. aegypti
Q16IJ3	1	U-01	aegypti	Ae. aegypti
Q16IK4	1	U-01	aegypti	Ae. aegypti
Q16IW1	1	U-01	aegypti	Ae. aegypti
Q16IW3	0	unassigned	aegypti	Ae. aegypti
Q16J86	1	U-01	aegypti	Ae. aegypti
Q16J98	1	U-01	aegypti	Ae. aegypti
Q16JA1	1	U-01	aegypti	Ae. aegypti
Q16JQ4	1	U-01	aegypti	Ae. aegypti
Q16JS5	1	U-01	aegypti	Ae. aegypti
Q16JS8	1	U-01	aegypti	Ae. aegypti
Q16K18	1	U-01	aegypti	Ae. aegypti
A0A6I8TJD7	1	U-01	aegypti	Ae. aegypti
A0A6I8TJE0	1	U-01	aegypti	Ae. aegypti
A0A6I8TJE3	1	U-01	aegypti	Ae. aegypti
A0A6I8TJE6	1	U-01	aegypti	Ae. aegypti
A0A6I8TJF2	1	U-01	aegypti	Ae. aegypti
A0A6I8TJG2	1	U-01	aegypti	Ae. aegypti
A0A6I8TJG5	1	U-01	aegypti	Ae. aegypti
A0A6I8TJG8	1	U-01	aegypti	Ae. aegypti
A0A6I8TJH2	1	U-01	aegypti	Ae. aegypti
A0A6I8TJH5	1	U-01	aegypti	Ae. aegypti
A0A6I8TJH8	1	U-01	aegypti	Ae. aegypti
A0A6I8TJH9	1	U-01	aegypti	Ae. aegypti
A0A6I8TJI8	2	U-02	aegypti	Ae. aegypti
A0A6I8TJI9	1	U-01	aegypti	Ae. aegypti
A0A6I8TJJ5	1	U-01	aegypti	Ae. aegypti
A0A6I8TJJ7	1	U-01	aegypti	Ae. aegypti
A0A6I8TJK0	2	U-02	aegypti	Ae. aegypti
A0A6I8TJK1	1	U-01	aegypti	Ae. aegypti
A0A6I8TJK7	1	U-01	aegypti	Ae. aegypti
A0A6I8TJK9	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJL3	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJL5	1	U-01	aegypti	Ae. aegypti
A0A6I8TJL6	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJL9	1	U-01	aegypti	Ae. aegypti
A0A6I8TJM0	1	U-01	aegypti	Ae. aegypti
A0A6I8TJM4	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJM5	1	U-01	aegypti	Ae. aegypti
A0A6I8TJM9	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJP2	1	U-01	aegypti	Ae. aegypti
A0A6I8TJP6	1	U-01	aegypti	Ae. aegypti
A0A6I8TJP9	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJQ2	1	U-01	aegypti	Ae. aegypti
A0A6I8TJQ3	2	U-02	aegypti	Ae. aegypti
A0A6I8TJQ4	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJQ7	2	U-02	aegypti	Ae. aegypti
A0A6I8TJR1	1	U-01	aegypti	Ae. aegypti
A0A6I8TJR2	1	U-01	aegypti	Ae. aegypti
A0A6I8TJR4	1	U-01	aegypti	Ae. aegypti
A0A6I8TJR8	1	U-01	aegypti	Ae. aegypti
A0A6I8TJS8	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJT4	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJT8	1	U-01	aegypti	Ae. aegypti
A0A6I8TJU0	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJU7	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJV3	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJV7	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJV9	1	U-01	aegypti	Ae. aegypti
A0A6I8TJW0	1	U-01	aegypti	Ae. aegypti
A0A6I8TJW2	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJW4	1	U-01	aegypti	Ae. aegypti
A0A6I8TJW5	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJW7	1	U-01	aegypti	Ae. aegypti
A0A6I8TJX3	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJX7	1	U-01	aegypti	Ae. aegypti
A0A6I8TJX9	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJY0	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJY1	1	U-01	aegypti	Ae. aegypti
A0A6I8TJY6	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJY9	0	unassigned	aegypti	Ae. aegypti
A0A6I8TJZ3	1	U-01	aegypti	Ae. aegypti
A0A6I8TJZ4	2	U-02	aegypti	Ae. aegypti
A0A6I8TJZ9	1	U-01	aegypti	Ae. aegypti
A0A6I8TK16	1	U-01	aegypti	Ae. aegypti
A0A6I8TK21	1	U-01	aegypti	Ae. aegypti
A0A6I8TK24	0	unassigned	aegypti	Ae. aegypti
A0A6I8TK26	1	U-01	aegypti	Ae. aegypti
A0A6I8TK28	1	U-01	aegypti	Ae. aegypti
A0A6I8TK33	1	U-01	aegypti	Ae. aegypti
A0A6I8TK35	2	U-02	aegypti	Ae. aegypti
A0A6I8TK38	1	U-01	aegypti	Ae. aegypti
A0A6I8TK40	2	U-02	aegypti	Ae. aegypti
A0A6I8TK43	1	U-01	aegypti	Ae. aegypti
A0A6I8TK48	0	unassigned	aegypti	Ae. aegypti
A0A6I8TK53	1	U-01	aegypti	Ae. aegypti
A0A6I8TK59	1	U-01	aegypti	Ae. aegypti
A0A6I8TK61	2	U-02	aegypti	Ae. aegypti
A0A6I8TK65	0	unassigned	aegypti	Ae. aegypti
A0A6I8TK66	2	U-02	aegypti	Ae. aegypti
A0A6I8TK69	1	U-01	aegypti	Ae. aegypti
A0A6I8TK78	0	unassigned	aegypti	Ae. aegypti
A0A6I8TK79	0	unassigned	aegypti	Ae. aegypti
A0A6I8TK83	0	unassigned	aegypti	Ae. aegypti
A0A6I8TK84	1	U-01	aegypti	Ae. aegypti
A0A6I8TK86	2	U-02	aegypti	Ae. aegypti
A0A6I8TK95	2	U-02	aegypti	Ae. aegypti
A0A6I8TKA1	1	U-01	aegypti	Ae. aegypti
A0A6I8TKA6	1	U-01	aegypti	Ae. aegypti
A0A6I8TKA7	1	U-01	aegypti	Ae. aegypti
A0A6I8TKA9	1	U-01	aegypti	Ae. aegypti
A0A6I8TKC1	2	U-02	aegypti	Ae. aegypti
A0A6I8TKC8	0	unassigned	aegypti	Ae. aegypti
A0A6I8TKD2	1	U-01	aegypti	Ae. aegypti
A0A6I8TKD9	1	U-01	aegypti	Ae. aegypti
A0A6I8TKE0	1	U-01	aegypti	Ae. aegypti
A0A6I8TKE3	1	U-01	aegypti	Ae. aegypti
A0A6I8TKE6	1	U-01	aegypti	Ae. aegypti
A0A6I8TKE8	1	U-01	aegypti	Ae. aegypti
A0A6I8TKF0	1	U-01	aegypti	Ae. aegypti
A0A6I8TKF1	2	U-02	aegypti	Ae. aegypti
A0A6I8TKF3	2	U-02	aegypti	Ae. aegypti
A0A6I8TLP9	1	U-01	aegypti	Ae. aegypti
A0A6I8TLR1	1	U-01	aegypti	Ae. aegypti
A0A6I8TLR9	1	U-01	aegypti	Ae. aegypti
A0A6I8TLT8	1	U-01	aegypti	Ae. aegypti
A0A6I8TLX0	1	U-01	aegypti	Ae. aegypti
A0A6I8TM30	1	U-01	aegypti	Ae. aegypti
A0A6I8TM34	1	U-01	aegypti	Ae. aegypti
A0A6I8TM87	1	U-01	aegypti	Ae. aegypti
A0A6I8TMA6	1	U-01	aegypti	Ae. aegypti
A0A6I8TMB1	1	U-01	aegypti	Ae. aegypti
A0A6I8TMI4	1	U-01	aegypti	Ae. aegypti
A0A6I8TMI8	1	U-01	aegypti	Ae. aegypti
A0A6I8TMJ9	1	U-01	aegypti	Ae. aegypti
A0A6I8TMN7	2	U-02	aegypti	Ae. aegypti
A0A6I8TMP3	1	U-01	aegypti	Ae. aegypti
A0A6I8TMR1	1	U-01	aegypti	Ae. aegypti
A0A6I8TMR7	1	U-01	aegypti	Ae. aegypti
A0A6I8TMT0	2	U-02	aegypti	Ae. aegypti
A0A6I8TN45	1	U-01	aegypti	Ae. aegypti
A0A6I8TN70	1	U-01	aegypti	Ae. aegypti
A0A6I8TNA1	1	U-01	aegypti	Ae. aegypti
A0A6I8TNC4	2	U-02	aegypti	Ae. aegypti
A0A6I8TND0	1	U-01	aegypti	Ae. aegypti
A0A6I8TNE0	1	U-01	aegypti	Ae. aegypti
A0A6I8TNF2	1	U-01	aegypti	Ae. aegypti
A0A6I8TNG5	0	unassigned	aegypti	Ae. aegypti
A0A6I8TNH7	1	U-01	aegypti	Ae. aegypti
A0A6I8TNN4	1	U-01	aegypti	Ae. aegypti
A0A6I8TP02	1	U-01	aegypti	Ae. aegypti
A0A6I8TP10	1	U-01	aegypti	Ae. aegypti
A0A6I8TP24	1	U-01	aegypti	Ae. aegypti
A0A6I8TP51	1	U-01	aegypti	Ae. aegypti
A0A6I8TP77	1	U-01	aegypti	Ae. aegypti
A0A6I8TP78	2	U-02	aegypti	Ae. aegypti
A0A6I8TPA5	0	unassigned	aegypti	Ae. aegypti
A0A6I8TPA8	1	U-01	aegypti	Ae. aegypti
A0A6I8TPB2	1	U-01	aegypti	Ae. aegypti
A0A6I8TPF8	1	U-01	aegypti	Ae. aegypti
A0A6I8TPI8	0	unassigned	aegypti	Ae. aegypti
A0A6I8TPP0	2	U-02	aegypti	Ae. aegypti
A0A6I8TPU1	1	U-01	aegypti	Ae. aegypti
A0A6I8TPU6	1	U-01	aegypti	Ae. aegypti
A0A6I8TPW0	1	U-01	aegypti	Ae. aegypti
A0A6I8TPW9	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ25	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ64	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ65	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ66	2	U-02	aegypti	Ae. aegypti
A0A6I8TQ80	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ89	1	U-01	aegypti	Ae. aegypti
A0A6I8TQA0	1	U-01	aegypti	Ae. aegypti
A0A6I8TQE7	1	U-01	aegypti	Ae. aegypti
A0A6I8TQF4	1	U-01	aegypti	Ae. aegypti
A0A6I8TQG6	1	U-01	aegypti	Ae. aegypti
A0A6I8TQI1	1	U-01	aegypti	Ae. aegypti
A0A6I8TQN0	1	U-01	aegypti	Ae. aegypti
A0A6I8TQP6	1	U-01	aegypti	Ae. aegypti
A0A6I8TQW2	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQW7	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQX9	1	U-01	aegypti	Ae. aegypti
A0A6I8TQZ0	1	U-01	aegypti	Ae. aegypti
A0A6I8TR02	2	U-02	aegypti	Ae. aegypti
A0A6I8TR27	1	U-01	aegypti	Ae. aegypti
A0A6I8TR30	1	U-01	aegypti	Ae. aegypti
A0A6I8TR76	1	U-01	aegypti	Ae. aegypti
A0A6I8TRA4	1	U-01	aegypti	Ae. aegypti
A0A6I8TRJ2	2	U-02	aegypti	Ae. aegypti
A0A6I8TRK2	1	U-01	aegypti	Ae. aegypti
A0A6I8TRL9	1	U-01	aegypti	Ae. aegypti
A0A6I8TRM6	1	U-01	aegypti	Ae. aegypti
A0A6I8TRN0	1	U-01	aegypti	Ae. aegypti
A0A6I8TFX4	2	U-02	aegypti	Ae. aegypti
A0A6I8TFX5	1	U-01	aegypti	Ae. aegypti
A0A6I8TFY7	1	U-01	aegypti	Ae. aegypti
A0A6I8TFZ0	1	U-01	aegypti	Ae. aegypti
A0A6I8TFZ6	1	U-01	aegypti	Ae. aegypti
A0A6I8TFZ7	1	U-01	aegypti	Ae. aegypti
A0A6I8TG08	1	U-01	aegypti	Ae. aegypti
A0A6I8TG13	1	U-01	aegypti	Ae. aegypti
A0A6I8TG15	1	U-01	aegypti	Ae. aegypti
A0A6I8TG18	2	U-02	aegypti	Ae. aegypti
A0A6I8TG24	2	U-02	aegypti	Ae. aegypti
A0A6I8TG26	1	U-01	aegypti	Ae. aegypti
A0A6I8TG29	1	U-01	aegypti	Ae. aegypti
A0A6I8TG30	1	U-01	aegypti	Ae. aegypti
A0A6I8TG41	1	U-01	aegypti	Ae. aegypti
A0A6I8TG42	1	U-01	aegypti	Ae. aegypti
A0A6I8TG43	2	U-02	aegypti	Ae. aegypti
A0A6I8TG51	1	U-01	aegypti	Ae. aegypti
A0A6I8TG58	0	unassigned	aegypti	Ae. aegypti
A0A6I8TG62	1	U-01	aegypti	Ae. aegypti
A0A6I8TG64	1	U-01	aegypti	Ae. aegypti
A0A6I8TG66	2	U-02	aegypti	Ae. aegypti
A0A6I8TG68	1	U-01	aegypti	Ae. aegypti
A0A6I8TG73	1	U-01	aegypti	Ae. aegypti
A0A6I8TG74	1	U-01	aegypti	Ae. aegypti
A0A6I8TG75	1	U-01	aegypti	Ae. aegypti
A0A6I8TG83	2	U-02	aegypti	Ae. aegypti
A0A6I8TG86	1	U-01	aegypti	Ae. aegypti
A0A6I8TG89	2	U-02	aegypti	Ae. aegypti
A0A6I8TQ74	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ77	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQ81	2	U-02	aegypti	Ae. aegypti
A0A6I8TQ84	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ88	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ90	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ91	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ92	1	U-01	aegypti	Ae. aegypti
A0A6I8TQ96	2	U-02	aegypti	Ae. aegypti
A0A6I8TQA1	1	U-01	aegypti	Ae. aegypti
A0A6I8TQA5	1	U-01	aegypti	Ae. aegypti
A0A6I8TQA6	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQA8	2	U-02	aegypti	Ae. aegypti
A0A6I8TQA9	2	U-02	aegypti	Ae. aegypti
A0A6I8TQB1	2	U-02	aegypti	Ae. aegypti
A0A6I8TQB2	1	U-01	aegypti	Ae. aegypti
A0A6I8TQB6	1	U-01	aegypti	Ae. aegypti
A0A6I8TQC0	1	U-01	aegypti	Ae. aegypti
A0A6I8TQC4	1	U-01	aegypti	Ae. aegypti
A0A6I8TQC5	1	U-01	aegypti	Ae. aegypti
A0A6I8TQC7	1	U-01	aegypti	Ae. aegypti
A0A6I8TQD2	1	U-01	aegypti	Ae. aegypti
A0A6I8TQD5	1	U-01	aegypti	Ae. aegypti
A0A6I8TQE0	2	U-02	aegypti	Ae. aegypti
A0A6I8TQE4	1	U-01	aegypti	Ae. aegypti
A0A6I8TQF5	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQF9	1	U-01	aegypti	Ae. aegypti
A0A6I8TQG0	2	U-02	aegypti	Ae. aegypti
A0A6I8TQG2	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQG5	1	U-01	aegypti	Ae. aegypti
A0A6I8TQG8	1	U-01	aegypti	Ae. aegypti
A0A6I8TQG9	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQH1	1	U-01	aegypti	Ae. aegypti
A0A6I8TQH4	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQH8	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQH9	2	U-02	aegypti	Ae. aegypti
A0A6I8TQI3	1	U-01	aegypti	Ae. aegypti
A0A6I8TQI9	2	U-02	aegypti	Ae. aegypti
A0A6I8TQJ5	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQJ8	2	U-02	aegypti	Ae. aegypti
A0A6I8TQK3	1	U-01	aegypti	Ae. aegypti
A0A6I8TQK4	1	U-01	aegypti	Ae. aegypti
A0A6I8TQK5	1	U-01	aegypti	Ae. aegypti
A0A6I8TQK6	1	U-01	aegypti	Ae. aegypti
A0A6I8TQK8	1	U-01	aegypti	Ae. aegypti
A0A6I8TQK9	2	U-02	aegypti	Ae. aegypti
A0A6I8TQL0	2	U-02	aegypti	Ae. aegypti
A0A6I8TQL4	1	U-01	aegypti	Ae. aegypti
A0A6I8TQL6	1	U-01	aegypti	Ae. aegypti
A0A6I8TQM9	1	U-01	aegypti	Ae. aegypti
A0A6I8TQN4	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQN9	1	U-01	aegypti	Ae. aegypti
A0A6I8TQP0	2	U-02	aegypti	Ae. aegypti
A0A6I8TQP2	1	U-01	aegypti	Ae. aegypti
A0A6I8TQP3	1	U-01	aegypti	Ae. aegypti
A0A6I8TQQ1	0	unassigned	aegypti	Ae. aegypti
A0A6I8TQR4	2	U-02	aegypti	Ae. aegypti
A0A6I8TQR5	1	U-01	aegypti	Ae. aegypti
